file_name,text,writer_id
german_hw_data/writer1/1_47.png,Gößnitz,1
german_hw_data/writer1/1_62.png,An der Poststraße,1
german_hw_data/writer1/1_144.png,Gräfenhainichen,1
german_hw_data/writer1/1_77.png,Gösen,1
german_hw_data/writer1/1_101.png,Dünwald,1
german_hw_data/writer1/1_41.png,Pöhl,1
german_hw_data/writer1/1_89.png,Langenweißbach,1
german_hw_data/writer1/1_135.png,Küllstedt,1
german_hw_data/writer1/1_99.png,Dörnitz,1
german_hw_data/writer1/1_74.png,Plöwen,1
german_hw_data/writer1/1_31.png,Höhbeck,1
german_hw_data/writer1/1_4.png,Bösleben-Wüllersleben,1
german_hw_data/writer1/1_86.png,Mühlenbecker Land OT Schönfließ,1
german_hw_data/writer1/1_75.png,Lößnitz,1
german_hw_data/writer1/1_126.png,Schlöben,1
german_hw_data/writer1/1_59.png,Großschönau,1
german_hw_data/writer1/1_117.png,Großpürschütz,1
german_hw_data/writer1/1_64.png,Großpösna,1
german_hw_data/writer1/1_106.png,Mühlhausen,1
german_hw_data/writer1/1_30.png,Groß Väter,1
german_hw_data/writer1/1_129.png,Großlöbichau,1
german_hw_data/writer1/1_93.png,Neißemünde,1
german_hw_data/writer1/1_67.png,Großharthau,1
german_hw_data/writer1/1_140.png,Göritz,1
german_hw_data/writer1/1_116.png,Königsbrück,1
german_hw_data/writer1/1_50.png,Bördeaue,1
german_hw_data/writer1/1_3.png,Nünchritz,1
german_hw_data/writer1/1_8.png,Töplitz,1
german_hw_data/writer1/1_94.png,Dömitz,1
german_hw_data/writer1/1_57.png,Bienstädt,1
german_hw_data/writer1/1_68.png,Südharz,1
german_hw_data/writer1/1_44.png,Löcknitz,1
german_hw_data/writer1/1_56.png,Gierstädt,1
german_hw_data/writer1/1_66.png,Oranienbaum-Wörlitz,1
german_hw_data/writer1/1_124.png,Altmärkische Höhe,1
german_hw_data/writer1/1_32.png,Uebigau-Wahrenbrück,1
german_hw_data/writer1/1_61.png,Glashütte,1
german_hw_data/writer1/1_9.png,Pölzig,1
german_hw_data/writer1/1_38.png,Gröden,1
german_hw_data/writer1/1_12.png,Wülknitz,1
german_hw_data/writer1/1_22.png,Roßleben-Wiehe,1
german_hw_data/writer1/1_14.png,Endschütz,1
german_hw_data/writer1/1_28.png,Gießübel,1
german_hw_data/writer1/1_29.png,Königstein,1
german_hw_data/writer1/1_52.png,Wettin-Löbejün,1
german_hw_data/writer1/1_131.png,Jänschwalde,1
german_hw_data/writer1/1_97.png,Döllstädt,1
german_hw_data/writer1/1_107.png,Mittelpöllnitz,1
german_hw_data/writer1/1_69.png,Wilkau-Haßlau,1
german_hw_data/writer1/1_111.png,Mühlenbecker Land,1
german_hw_data/writer1/1_18.png,Rödental,1
german_hw_data/writer1/1_150.png,Heinersbrück,1
german_hw_data/writer1/1_40.png,Greußen,1
german_hw_data/writer1/1_102.png,Reinstädt,1
german_hw_data/writer1/1_5.png,Rhönblick,1
german_hw_data/writer1/1_128.png,Kleinmölsen,1
german_hw_data/writer1/1_26.png,Tangermünde,1
german_hw_data/writer1/1_138.png,Farnstädt,1
german_hw_data/writer1/1_76.png,Märkisch Luch,1
german_hw_data/writer1/1_139.png,Orlamünde,1
german_hw_data/writer1/1_109.png,Schönburg,1
german_hw_data/writer1/1_141.png,Hohenselchow-Groß Pinnow,1
german_hw_data/writer1/1_108.png,Neuengönna,1
german_hw_data/writer2/2_8.png,Südliches Anhalt,2
german_hw_data/writer2/2_5.png,Rechenberg-Bienenmühle,2
german_hw_data/writer2/2_156.png,Großwoltersdorf,2
german_hw_data/writer2/2_141.png,Böhlen,2
german_hw_data/writer2/2_115.png,Großeutersdorf,2
german_hw_data/writer2/2_66.png,Mittelsömmern,2
german_hw_data/writer2/2_114.png,Groß Kienitz,2
german_hw_data/writer2/2_134.png,Groß Kreutz (Havel),2
german_hw_data/writer2/2_130.png,Märkisch Buchholz,2
german_hw_data/writer2/2_128.png,Leuna OT Kötschlitz,2
german_hw_data/writer2/2_119.png,Köthen,2
german_hw_data/writer2/2_22.png,Bad Dürrenberg,2
german_hw_data/writer2/2_93.png,Lützen,2
german_hw_data/writer2/2_29.png,Großheringen,2
german_hw_data/writer2/2_138.png,Döbeln,2
german_hw_data/writer2/2_79.png,Frauenprießnitz,2
german_hw_data/writer2/2_118.png,Jüterbog,2
german_hw_data/writer2/2_50.png,Weißenborn,2
german_hw_data/writer2/2_31.png,Zörbig,2
german_hw_data/writer2/2_131.png,Kelbra (Kyffhäuser),2
german_hw_data/writer2/2_142.png,Göllnitz,2
german_hw_data/writer2/2_74.png,Sülzfeld,2
german_hw_data/writer2/2_36.png,Straußfurt,2
german_hw_data/writer2/2_9.png,Weißenberg,2
german_hw_data/writer2/2_17.png,Großbeeren,2
german_hw_data/writer2/2_95.png,Buckow (Märkische Schweiz),2
german_hw_data/writer2/2_61.png,Görzke,2
german_hw_data/writer2/2_99.png,Zöllnitz,2
german_hw_data/writer2/2_132.png,Schönhagen,2
german_hw_data/writer2/2_1.png,Schloßvippach,2
german_hw_data/writer2/2_48.png,Althüttendorf,2
german_hw_data/writer2/2_63.png,Raguhn-Jeßnitz,2
german_hw_data/writer2/2_11.png,Tellerhäuser,2
german_hw_data/writer2/2_34.png,Schönebeck (Elbe),2
german_hw_data/writer2/2_25.png,Hötensleben,2
german_hw_data/writer2/2_121.png,Göhren,2
german_hw_data/writer2/2_107.png,Bad Düben,2
german_hw_data/writer2/2_58.png,Rötha,2
german_hw_data/writer2/2_102.png,Görzig,2
german_hw_data/writer2/2_44.png,Altdöbern,2
german_hw_data/writer2/2_87.png,Königsee,2
german_hw_data/writer2/2_90.png,Henfstädt,2
german_hw_data/writer2/2_100.png,Großpaschleben,2
german_hw_data/writer2/2_150.png,Barnstädt,2
german_hw_data/writer2/2_33.png,Tüttleben,2
german_hw_data/writer2/2_146.png,Burgstädt,2
german_hw_data/writer2/2_77.png,Staßfurt,2
german_hw_data/writer2/2_55.png,Lübbow,2
german_hw_data/writer2/2_73.png,Burkhardtsgrün,2
german_hw_data/writer2/2_76.png,Haßleben,2
german_hw_data/writer2/2_108.png,Mühlenbeck,2
german_hw_data/writer2/2_59.png,Hohenmölsen,2
german_hw_data/writer2/2_83.png,Röderaue,2
german_hw_data/writer2/2_45.png,Großfahner,2
german_hw_data/writer2/2_129.png,Gangloffsömmern,2
german_hw_data/writer2/2_57.png,Bertsdorf-Hörnitz,2
german_hw_data/writer2/2_64.png,Völpke,2
german_hw_data/writer2/2_54.png,Großenhain,2
german_hw_data/writer2/2_56.png,Klötze,2
german_hw_data/writer2/2_2.png,Gerstungen OT Lauchröden,2
german_hw_data/writer2/2_155.png,Schönwalde,2
german_hw_data/writer2/2_89.png,Am Großen Bruch,2
german_hw_data/writer2/2_14.png,Ilmtal-Weinstraße,2
german_hw_data/writer2/2_60.png,Göpfersdorf,2
german_hw_data/writer2/2_40.png,Mühlau,2
german_hw_data/writer2/2_20.png,Lübben,2
german_hw_data/writer2/2_103.png,Oßling,2
german_hw_data/writer2/2_151.png,Grüneberg,2
german_hw_data/writer2/2_46.png,Berkenbrück,2
german_hw_data/writer2/2_147.png,Küstriner Vorland,2
german_hw_data/writer2/2_98.png,Groß Pankow (Prignitz),2
german_hw_data/writer2/2_148.png,Löbnitz,2
german_hw_data/writer2/2_27.png,Neißeaue,2
german_hw_data/writer2/2_109.png,Tröchtelborn,2
german_hw_data/writer2/2_12.png,Straßfurt,2
german_hw_data/writer2/2_145.png,Korbußen,2
german_hw_data/writer2/2_82.png,Nemsdorf-Göhrendorf,2
german_hw_data/writer2/2_70.png,Steinhöfel,2
german_hw_data/writer2/2_152.png,Zwönitz,2
german_hw_data/writer2/2_91.png,Nebelschütz,2
german_hw_data/writer2/2_21.png,Königsee-Rottenbach,2
german_hw_data/writer2/2_112.png,Schöpstal,2
german_hw_data/writer2/2_7.png,Ballstädt,2
german_hw_data/writer2/2_86.png,Schönheide,2
german_hw_data/writer2/2_154.png,Schönborn,2
german_hw_data/writer2/2_6.png,Kölleda,2
german_hw_data/writer2/2_13.png,Bad Lauchstädt,2
german_hw_data/writer2/2_125.png,Zürchel,2
german_hw_data/writer2/2_157.png,Börnichen,2
german_hw_data/writer2/2_43.png,Schöngleina,2
german_hw_data/writer2/2_94.png,Roßwein,2
german_hw_data/writer2/2_85.png,Großenehrich,2
german_hw_data/writer2/2_51.png,Alt Zauche-Wußwerk,2
german_hw_data/writer2/2_47.png,Mügeln,2
german_hw_data/writer2/2_104.png,Obermaßfeld-Grimmenthal,2
german_hw_data/writer2/2_28.png,Sprötau,2
german_hw_data/writer2/2_37.png,Rogätz,2
german_hw_data/writer2/2_106.png,Höhnstedt,2
german_hw_data/writer2/2_88.png,Groß Rosenburg,2
german_hw_data/writer2/2_52.png,Niederwürschnitz,2
german_hw_data/writer2/2_49.png,Güsten,2
german_hw_data/writer2/2_124.png,Schmölln-Putzkau,2
german_hw_data/writer2/2_19.png,Schmölln,2
german_hw_data/writer2/2_23.png,Unterweißbach,2
german_hw_data/writer2/2_10.png,Weißenfels,2
german_hw_data/writer2/2_137.png,Dingelstädt,2
german_hw_data/writer2/2_105.png,Schönewalde,2
german_hw_data/writer2/2_84.png,Gröst,2
german_hw_data/writer2/2_126.png,Flöha,2
german_hw_data/writer2/2_111.png,Jöhstadt,2
german_hw_data/writer2/2_15.png,Güsen,2
german_hw_data/writer2/2_158.png,Niedergörsdorf OT Zellendorf,2
german_hw_data/writer2/2_149.png,Neiße-Malxetal,2
german_hw_data/writer2/2_140.png,Kyffhäuserland,2
german_hw_data/writer2/2_30.png,Fichtenhöhe,2
german_hw_data/writer2/2_32.png,Schönefeld,2
german_hw_data/writer2/2_144.png,Koßdorf,2
german_hw_data/writer2/2_92.png,Günstedt,2
german_hw_data/writer2/2_38.png,Gräfenthal,2
german_hw_data/writer2/2_120.png,Döschnitz,2
german_hw_data/writer2/2_35.png,Kühndorf,2
german_hw_data/writer2/2_4.png,Angermünde,2
german_hw_data/writer2/2_42.png,Eßbach,2
german_hw_data/writer2/2_18.png,Münchenbernsdorf,2
german_hw_data/writer2/2_62.png,Bülstringen,2
german_hw_data/writer2/2_96.png,Löbau,2
german_hw_data/writer2/2_67.png,Niederer Fläming,2
german_hw_data/writer3/3_71.png,Höhenland,3
german_hw_data/writer3/3_123.png,Schenkendöbern,3
german_hw_data/writer3/3_139.png,Äußere Hordorfer Straße,3
german_hw_data/writer3/3_93.png,Düßnitzer Straße,3
german_hw_data/writer3/3_146.png,Möbel-Hübner-Straße,3
german_hw_data/writer3/3_2.png,Göda,3
german_hw_data/writer3/3_29.png,Märkisch Linden,3
german_hw_data/writer3/3_63.png,Grünow,3
german_hw_data/writer3/3_21.png,Müglitztal,3
german_hw_data/writer3/3_150.png,Lößnitzstraße,3
german_hw_data/writer3/3_124.png,Markranstädt,3
german_hw_data/writer3/3_144.png,Gräben,3
german_hw_data/writer3/3_39.png,Plößnitzer Straße,3
german_hw_data/writer3/3_47.png,Kubschütz - Kubšicy,3
german_hw_data/writer3/3_37.png,Seßlach,3
german_hw_data/writer3/3_151.png,Wörlitz,3
german_hw_data/writer3/3_148.png,Göschitz,3
german_hw_data/writer3/3_78.png,Gössitz,3
german_hw_data/writer3/3_19.png,Ahlstädt,3
german_hw_data/writer3/3_12.png,Uhlstädt-Kirchhasel,3
german_hw_data/writer3/3_141.png,Düßnitzer Dorfstraße,3
german_hw_data/writer3/3_38.png,Alte Mühlhäuser Straße,3
german_hw_data/writer3/3_52.png,Großschönauer Straße,3
german_hw_data/writer3/3_91.png,Schönerlinde,3
german_hw_data/writer3/3_104.png,Königswalde,3
german_hw_data/writer3/3_20.png,Grünheide (Mark),3
german_hw_data/writer3/3_53.png,Tann (Rhön),3
german_hw_data/writer3/3_109.png,Schulstraße Großörner,3
german_hw_data/writer3/3_100.png,Liebschützberg,3
german_hw_data/writer3/3_14.png,Brüssow,3
german_hw_data/writer3/3_72.png,Goethestadt Bad Lauchstädt,3
german_hw_data/writer3/3_134.png,Am Mückenschlößchen,3
german_hw_data/writer3/3_45.png,Sydower Fließ,3
german_hw_data/writer3/3_135.png,Nottertal-Heilinger Höhen,3
german_hw_data/writer3/3_54.png,Mücka,3
german_hw_data/writer3/3_117.png,Untermaßfeld,3
german_hw_data/writer3/3_58.png,Dessau-Roßlau,3
german_hw_data/writer3/3_16.png,Roßdorf,3
german_hw_data/writer3/3_67.png,Hohe Börde,3
german_hw_data/writer3/3_76.png,Pausa-Mühltroff,3
german_hw_data/writer3/3_9.png,Rogäsen,3
german_hw_data/writer3/3_142.png,Köthen (Anhalt),3
german_hw_data/writer3/3_95.png,Königerode,3
german_hw_data/writer3/3_133.png,Märkische Heide,3
german_hw_data/writer3/3_34.png,Großolbersdorf,3
german_hw_data/writer3/3_81.png,Königs Wusterhausen,3
german_hw_data/writer3/3_83.png,Blönsdorf,3
german_hw_data/writer3/3_32.png,Pösigk,3
german_hw_data/writer3/3_22.png,Hoflößnitzstraße,3
german_hw_data/writer3/3_111.png,Düsterförde-Sägewerk,3
german_hw_data/writer3/3_35.png,Krölpa,3
german_hw_data/writer3/3_42.png,Großderschau,3
german_hw_data/writer3/3_118.png,Löhma,3
german_hw_data/writer3/3_15.png,Döllstädter Straße,3
german_hw_data/writer3/3_143.png,Großbreitenbach,3
german_hw_data/writer3/3_119.png,Gräfenstühler Straße,3
german_hw_data/writer3/3_157.png,Mülsen,3
german_hw_data/writer3/3_74.png,Beelitz-Heilstätten,3
german_hw_data/writer3/3_65.png,Rädigke,3
german_hw_data/writer3/3_122.png,Großenstein,3
german_hw_data/writer3/3_84.png,Gräfenbrücker Straße,3
german_hw_data/writer3/3_55.png,Räckelwitz,3
german_hw_data/writer3/3_131.png,Hörsel,3
german_hw_data/writer3/3_68.png,Reichenow-Möglin,3
german_hw_data/writer3/3_101.png,Äußere Freiberger Straße,3
german_hw_data/writer3/3_4.png,Häußler Straße,3
german_hw_data/writer3/3_106.png,Karstädt,3
german_hw_data/writer3/3_43.png,Droyßig,3
german_hw_data/writer3/3_88.png,Niedere Börde,3
german_hw_data/writer3/3_26.png,Meißen,3
german_hw_data/writer3/3_41.png,Häsen,3
german_hw_data/writer3/3_6.png,Mittelstraße Großörner,3
german_hw_data/writer3/3_73.png,An der Schmücke,3
german_hw_data/writer3/3_59.png,Römhild,3
german_hw_data/writer3/3_69.png,Seelingstädt,3
german_hw_data/writer3/3_136.png,Roßmäßlerstraße,3
german_hw_data/writer3/3_0.png,Döbern,3
german_hw_data/writer3/3_102.png,Jägerschlößchenstraße,3
german_hw_data/writer3/3_13.png,Haussömmern,3
german_hw_data/writer3/3_70.png,Schöndorf,3
german_hw_data/writer3/3_108.png,Schöneiche bei Berlin,3
german_hw_data/writer3/3_103.png,Kloster Veßra,3
german_hw_data/writer3/3_127.png,Oberkrämer,3
german_hw_data/writer3/3_154.png,Schöps,3
german_hw_data/writer3/3_156.png,Schönbrunn,3
german_hw_data/writer3/3_44.png,Loßwig,3
german_hw_data/writer3/3_28.png,Bördeland,3
german_hw_data/writer3/3_33.png,Röhrsdorf,3
german_hw_data/writer3/3_57.png,Äußere Chemnitzer Straße,3
german_hw_data/writer3/3_137.png,Äußere Hainichener Straße,3
german_hw_data/writer3/3_121.png,Prötzel,3
german_hw_data/writer3/3_24.png,Pörmitz,3
german_hw_data/writer3/3_61.png,Möbiskruge,3
german_hw_data/writer3/3_129.png,Doberschau-Gaußig - Dobruša-Huska,3
german_hw_data/writer3/3_115.png,Schönfeld,3
german_hw_data/writer3/3_5.png,Straßberg,3
german_hw_data/writer3/3_40.png,Börde-Hakel,3
german_hw_data/writer3/3_8.png,Äußere Kasseler Straße,3
german_hw_data/writer3/3_110.png,Müncheberg,3
german_hw_data/writer3/3_79.png,Oberbösa,3
german_hw_data/writer3/3_96.png,Prof.-Roßmäßler-Straße,3
german_hw_data/writer3/3_11.png,Buttstädt,3
german_hw_data/writer3/3_30.png,Läßerstraße,3
german_hw_data/writer3/3_64.png,Königshain,3
german_hw_data/writer3/3_18.png,Äußere Crimmitschauer Straße,3
german_hw_data/writer3/3_49.png,Körner,3
german_hw_data/writer3/3_31.png,Altmärkische Wische,3
german_hw_data/writer3/3_1.png,Grünbach,3
german_hw_data/writer3/3_7.png,Neulietzegöricke,3
german_hw_data/writer3/3_3.png,Lödla,3
german_hw_data/writer3/3_94.png,Verbindungsstraße Großörner,3
german_hw_data/writer3/3_25.png,Päwesin,3
german_hw_data/writer3/3_132.png,Äußere Wolkensteiner Straße,3
german_hw_data/writer3/3_36.png,Münchehofe,3
german_hw_data/writer3/3_17.png,Großkayna,3
german_hw_data/writer3/3_50.png,Bad Köstritz,3
german_hw_data/writer3/3_149.png,Äußere Mühlenstraße,3
german_hw_data/writer3/3_90.png,Gospersgrün,3
german_hw_data/writer3/3_130.png,Lübben (Spreewald),3
german_hw_data/writer3/3_99.png,Wröhmännerstraße,3
german_hw_data/writer3/3_126.png,Föritztal,3
german_hw_data/writer3/3_66.png,Rüdersdorf bei Berlin,3
german_hw_data/writer3/3_105.png,Wendgräben,3
german_hw_data/writer3/3_56.png,Röpersdorf,3
german_hw_data/writer3/3_138.png,Königsbrücker Landstraße,3
german_hw_data/writer3/3_62.png,Reinhardtsdorf-Schöna,3
german_hw_data/writer3/3_112.png,An der Jöhstädter Straße,3
german_hw_data/writer3/3_80.png,Schönau-Berzdorf,3
german_hw_data/writer4/4_119.png,Schlüßstraße,4
german_hw_data/writer4/4_1.png,Gerthäuser Straße,4
german_hw_data/writer4/4_137.png,Groß Lübbenauer Poststraße,4
german_hw_data/writer4/4_32.png,Großpörthener Straße,4
german_hw_data/writer4/4_60.png,Fährgäßchen,4
german_hw_data/writer4/4_7.png,Bölzker Straße Bölzke,4
german_hw_data/writer4/4_129.png,Feldschlößchenstraße,4
german_hw_data/writer4/4_36.png,Äußere Stollberger Straße,4
german_hw_data/writer4/4_160.png,Größlerstraße,4
german_hw_data/writer4/4_16.png,Pößnecker Straße,4
german_hw_data/writer4/4_115.png,Häßlerstraße,4
german_hw_data/writer4/4_56.png,Königswalder Straße,4
german_hw_data/writer4/4_51.png,Quitzöbeler Straße,4
german_hw_data/writer4/4_110.png,Äußere Bergstraße,4
german_hw_data/writer4/4_81.png,Sülzenbrücker Straße,4
german_hw_data/writer4/4_156.png,Verlängerte Ernst-Thälmann-Straße,4
german_hw_data/writer4/4_75.png,Weißnaußlitzer Straße,4
german_hw_data/writer4/4_53.png,Weißeritzgäßchen,4
german_hw_data/writer4/4_109.png,Äußere Pillnitzer Straße,4
german_hw_data/writer4/4_65.png,Äußere Zeulenrodaer Straße,4
german_hw_data/writer4/4_54.png,Bräunröder Hauptstraße,4
german_hw_data/writer4/4_101.png,Äußere Greizer Straße,4
german_hw_data/writer4/4_134.png,Äußere Dresdner Straße,4
german_hw_data/writer4/4_139.png,Großraschützer Straße,4
german_hw_data/writer4/4_30.png,Äußere Schneeberger Straße,4
german_hw_data/writer4/4_85.png,Dößeler Straße,4
german_hw_data/writer4/4_48.png,Äußere Waldstraße,4
german_hw_data/writer4/4_42.png,Verlängerte Hämmerlingstraße,4
german_hw_data/writer4/4_80.png,Elsa-Brändström-Straße,4
german_hw_data/writer4/4_37.png,Rabenäußiger Straße,4
german_hw_data/writer4/4_10.png,Grußgäßchen,4
german_hw_data/writer4/4_14.png,Großröhrsdorfer Straße,4
german_hw_data/writer4/4_66.png,Günteröder Straße,4
german_hw_data/writer4/4_131.png,Löbejüner Gartenstraße,4
german_hw_data/writer4/4_162.png,Äußere Plauensche Straße,4
german_hw_data/writer4/4_145.png,Schönerstädter Straße,4
german_hw_data/writer4/4_79.png,Herrengäßchen,4
german_hw_data/writer4/4_153.png,Kurt-Rüdiger-Müller-Straße,4
german_hw_data/writer4/4_112.png,Äußere Lengenfelder Straße,4
german_hw_data/writer4/4_52.png,Düppler Mühlenstraße,4
german_hw_data/writer4/4_31.png,Barfußgäßchen,4
german_hw_data/writer4/4_9.png,Rühstädter Dorfstraße,4
german_hw_data/writer4/4_140.png,Jürgen-Jädicke-Straße,4
german_hw_data/writer4/4_55.png,Naßäckerstraße,4
german_hw_data/writer4/4_6.png,Oberkätzer Straße,4
german_hw_data/writer4/4_69.png,Fröttstädter Straße,4
german_hw_data/writer4/4_95.png,Äußere Parkstraße,4
german_hw_data/writer4/4_158.png,Fröhdener Mühlenstraße,4
german_hw_data/writer4/4_97.png,Große Präsidentenstraße,4
german_hw_data/writer4/4_116.png,Berggießhübler Straße,4
german_hw_data/writer4/4_58.png,Lößnitzer Straße,4
german_hw_data/writer4/4_154.png,Mönchenhöfner Dorfstraße,4
german_hw_data/writer4/4_128.png,Mühlgäßchen,4
german_hw_data/writer4/4_33.png,Julius-Häßler-Straße,4
german_hw_data/writer4/4_15.png,Großenhainer Straße,4
german_hw_data/writer4/4_63.png,Kühnhäuser Straße,4
german_hw_data/writer4/4_105.png,Krönerstraße;Wiebelstraße,4
german_hw_data/writer4/4_92.png,Groß Haßlower Straße,4
german_hw_data/writer4/4_104.png,Äußere Kirchberger Straße,4
german_hw_data/writer4/4_159.png,Frößnitzer Straße,4
german_hw_data/writer4/4_77.png,Königgrätzer Straße,4
german_hw_data/writer4/4_111.png,Löbejüner Burgstraße,4
german_hw_data/writer4/4_13.png,Altstädtische Große Heidestraße,4
german_hw_data/writer4/4_103.png,Böttchergäßchen,4
german_hw_data/writer4/4_8.png,Rößbergstraße,4
german_hw_data/writer4/4_118.png,Rützengrüner Straße,4
german_hw_data/writer4/4_29.png,Äußere Lindenstraße,4
german_hw_data/writer4/4_147.png,Jößnitzer Straße,4
german_hw_data/writer4/4_11.png,Straße vor Schönholz,4
german_hw_data/writer4/4_59.png,Sägemühlstraße,4
german_hw_data/writer4/4_27.png,Äußere Bautzener Straße,4
german_hw_data/writer4/4_24.png,Rübländerstraße,4
german_hw_data/writer4/4_61.png,Alte Großröhrsdorfer Straße,4
german_hw_data/writer4/4_155.png,Straßmannstraße,4
german_hw_data/writer4/4_91.png,Königshütter Straße,4
german_hw_data/writer4/4_12.png,Schönfließer Dorfstraße,4
german_hw_data/writer4/4_164.png,An den Thößehäusern,4
german_hw_data/writer4/4_146.png,Käßlitzer Dorfstraße,4
german_hw_data/writer4/4_150.png,Jöhstädter Straße,4
german_hw_data/writer4/4_99.png,Flößerstraße,4
german_hw_data/writer4/4_64.png,Alte Löbejüner Straße,4
german_hw_data/writer4/4_72.png,Rödentaler Straße,4
german_hw_data/writer4/4_76.png,Schürstraße,4
german_hw_data/writer4/4_102.png,Mönchmühler Straße,4
german_hw_data/writer4/4_100.png,Bleßbergstraße,4
german_hw_data/writer4/4_114.png,Äußere Oybiner Straße,4
german_hw_data/writer4/4_120.png,Grümpener Straße,4
german_hw_data/writer4/4_123.png,Kötzschenbrodaer Straße,4
german_hw_data/writer4/4_133.png,Königsbrücker Straße,4
german_hw_data/writer4/4_82.png,Röländer Straße,4
german_hw_data/writer4/4_125.png,Groß Kölziger Straße,4
german_hw_data/writer4/4_86.png,Döllschützer Straße,4
german_hw_data/writer4/4_136.png,Äußere Zittauer Straße,4
german_hw_data/writer4/4_73.png,Groß Köriser Straße,4
german_hw_data/writer4/4_23.png,Königeröder Straße,4
german_hw_data/writer4/4_4.png,Sägemühlenstraße,4
german_hw_data/writer4/4_45.png,Gößnitzer Straße,4
german_hw_data/writer4/4_57.png,Döllstädtstraße,4
german_hw_data/writer4/4_107.png,Drößiger Straße,4
german_hw_data/writer4/4_78.png,Höchstädter Straße,4
german_hw_data/writer4/4_117.png,Große Mühlenstraße,4
german_hw_data/writer4/4_35.png,Schönfließer Straße,4
german_hw_data/writer4/4_89.png,Äußere Weberstraße,4
german_hw_data/writer4/4_41.png,Großräschener Straße,4
german_hw_data/writer4/4_152.png,Mühlhäuser Landstraße,4
german_hw_data/writer4/4_87.png,Schließerstraße,4
german_hw_data/writer4/4_98.png,Stüdenitzer Straße,4
german_hw_data/writer4/4_28.png,Friedrich-Röber-Straße,4
german_hw_data/writer4/4_49.png,Äußere Lauenstraße,4
german_hw_data/writer4/4_149.png,Große Münzenstraße,4
german_hw_data/writer4/4_151.png,Äußere Gerichtsstraße,4
german_hw_data/writer4/4_135.png,Lüttgenröder Straße,4
german_hw_data/writer4/4_71.png,Äußere Bahnhofstraße,4
